"d_close","d_close_1","d_close_2","d_close_3","d_close_4","neg_1","pos_1","vpos_1","neg_2","pos_2","vpos_2","neg_3","pos_3","vpos_3","neg_4","pos_4","vpos_4","sell_1","buy_1","sell_2","buy_2","sell_3","buy_3","sell_4","buy_4","count_1","count_2","count_3","count_4","H1","H2","H3","H4","H5","H6","H7","D1","D2","D3","D4","D5","DHOL","cons_neg_1","cons_pos_1","cons_vpos_1","cons_neg_2","cons_pos_2","cons_vpos_2","cons_neg_3","cons_pos_3","cons_vpos_3","cons_neg_4","cons_pos_4","cons_vpos_4","date"
0.933226872190372,0.930175724813714,0.92661878046161,0.927061416742954,0.930120235458976,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.301173402868318,0.288858321870702,0.0605226960110041,0.375504710632571,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2018-09-18 18:30:00
0.929343384492643,0.933226872190372,0.930175724813714,0.92661878046161,0.927061416742954,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.314211212516297,0.262723521320495,0.288858321870702,0.0807537012113055,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2018-09-18 19:00:00
0.931009087980034,0.929343384492643,0.933226872190372,0.930175724813714,0.92661878046161,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.289439374185137,0.276478679504814,0.262723521320495,0.304172274562584,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2018-09-18 19:30:00
0.926512660267065,0.931009087980034,0.929343384492643,0.933226872190372,0.930175724813714,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.325945241199478,0.261348005502063,0.323246217331499,0.308209959623149,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2018-09-19 13:30:00
0.917319327172396,0.926512660267065,0.931009087980034,0.929343384492643,0.933226872190372,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.370273794002608,0.288858321870702,0.261348005502063,0.337819650067295,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2018-09-19 14:00:00
0.907879744084119,0.917319327172396,0.926512660267065,0.931009087980034,0.929343384492643,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.294654498044329,0.335625859697387,0.288858321870702,0.277254374158816,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2018-09-19 14:30:00
0.906896789800187,0.907879744084119,0.917319327172396,0.926512660267065,0.931009087980034,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.307692307692308,0.255845942228336,0.335625859697387,0.304172274562584,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018-09-19 15:00:00
0.917625157901735,0.906896789800187,0.907879744084119,0.917319327172396,0.926512660267065,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.315514993481095,0.269601100412655,0.255845942228336,0.349932705248991,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2018-09-19 15:30:00
0.918300747188454,0.917625157901735,0.906896789800187,0.907879744084119,0.917319327172396,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.279009126466754,0.277854195323246,0.269601100412655,0.271870794078062,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2018-09-19 16:00:00
0.91178010872845,0.918300747188454,0.917625157901735,0.906896789800187,0.907879744084119,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.258148631029987,0.239339752407153,0.277854195323246,0.285329744279946,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018-09-19 16:30:00
0.911899014488603,0.91178010872845,0.918300747188454,0.917625157901735,0.906896789800187,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.302477183833116,0.217331499312242,0.239339752407153,0.293405114401077,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018-09-19 17:00:00
0.907339681792843,0.911899014488603,0.91178010872845,0.918300747188454,0.917625157901735,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.281616688396349,0.264099037138927,0.217331499312242,0.255720053835801,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2018-09-19 17:30:00
0.913693340766009,0.907339681792843,0.911899014488603,0.91178010872845,0.918300747188454,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.371577574967405,0.242090784044017,0.264099037138927,0.234185733512786,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018-09-19 18:00:00
0.916654733472099,0.913693340766009,0.907339681792843,0.911899014488603,0.91178010872845,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.272490221642764,0.337001375515818,0.242090784044017,0.279946164199192,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018-09-19 18:30:00
0.914457406166734,0.916654733472099,0.913693340766009,0.907339681792843,0.911899014488603,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.279009126466754,0.232462173314993,0.337001375515818,0.258411843876178,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-09-19 19:00:00
0.919052027023571,0.914457406166734,0.916654733472099,0.913693340766009,0.907339681792843,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33116036505867,0.239339752407153,0.232462173314993,0.351278600269179,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-09-19 19:30:00
0.946066648596401,0.919052027023571,0.914457406166734,0.916654733472099,0.913693340766009,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.297262059973924,0.182943603851444,0.155433287482806,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2018-09-20 13:30:00
0.953012790679834,0.946066648596401,0.919052027023571,0.914457406166734,0.916654733472099,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.269882659713168,0.258596973865199,0.182943603851444,0.173620457604307,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2018-09-20 14:00:00
0.954732960676714,0.953012790679834,0.946066648596401,0.919052027023571,0.914457406166734,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.36897001303781,0.229711141678129,0.258596973865199,0.200538358008075,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2018-09-20 14:30:00
0.952481678284484,0.954732960676714,0.953012790679834,0.946066648596401,0.919052027023571,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.269882659713168,0.334250343878955,0.229711141678129,0.274562584118439,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2018-09-20 15:00:00
0.954596922258647,0.952481678284484,0.954732960676714,0.953012790679834,0.946066648596401,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.224250325945241,0.229711141678129,0.334250343878955,0.246298788694482,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2018-09-20 15:30:00
0.957505638434433,0.954596922258647,0.952481678284484,0.954732960676714,0.953012790679834,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.30638852672751,0.181568088033012,0.229711141678129,0.348586810228802,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2018-09-20 16:00:00
0.958461231607964,0.957505638434433,0.954596922258647,0.952481678284484,0.954732960676714,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.315514993481095,0.268225584594223,0.181568088033012,0.246298788694482,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2018-09-20 16:30:00
0.960914525936798,0.958461231607964,0.957505638434433,0.954596922258647,0.952481678284484,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.380704041720991,0.277854195323246,0.268225584594223,0.199192462987887,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2018-09-20 17:00:00
0.960629919246368,0.960914525936798,0.958461231607964,0.957505638434433,0.954596922258647,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.203389830508475,0.346629986244842,0.277854195323246,0.283983849259758,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2018-09-20 17:30:00
0.962105629228826,0.960629919246368,0.960914525936798,0.958461231607964,0.957505638434433,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.27509778357236,0.159559834938102,0.346629986244842,0.293405114401077,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2018-09-20 18:00:00
0.96143157420998,0.962105629228826,0.960629919246368,0.960914525936798,0.958461231607964,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.297262059973924,0.235213204951857,0.159559834938102,0.360699865410498,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2018-09-20 18:30:00
0.963173223957081,0.96143157420998,0.962105629228826,0.960629919246368,0.960914525936798,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.294654498044329,0.258596973865199,0.235213204951857,0.177658142664872,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2018-09-20 19:00:00
0.964697263377537,0.963173223957081,0.96143157420998,0.962105629228826,0.960629919246368,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.320730117340287,0.255845942228336,0.258596973865199,0.251682368775236,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2018-09-20 19:30:00
0.967642801982274,0.964697263377537,0.963173223957081,0.96143157420998,0.962105629228826,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.284224250325945,0.302613480055021,0.258596973865199,0.305518169582773,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,2018-09-21 13:30:00
0.965835945850573,0.967642801982274,0.964697263377537,0.963173223957081,0.96143157420998,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.328552803129074,0.24484181568088,0.302613480055021,0.274562584118439,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2018-09-21 14:00:00
0.954348882285855,0.965835945850573,0.967642801982274,0.964697263377537,0.963173223957081,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.382007822685789,0.291609353507565,0.24484181568088,0.317631224764468,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2018-09-21 14:30:00
0.951498212577928,0.954348882285855,0.965835945850573,0.967642801982274,0.964697263377537,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.281616688396349,0.348005502063274,0.291609353507565,0.261103633916555,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,2018-09-21 15:00:00
0.959163159159835,0.951498212577928,0.954348882285855,0.965835945850573,0.967642801982274,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.279009126466754,0.242090784044017,0.348005502063274,0.306864064602961,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2018-09-21 15:30:00
0.958371221226085,0.959163159159835,0.951498212577928,0.954348882285855,0.965835945850573,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.305084745762712,0.239339752407153,0.242090784044017,0.362045760430686,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2018-09-21 16:00:00
0.957104427385659,0.958371221226085,0.959163159159835,0.951498212577928,0.954348882285855,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.406779661016949,0.266850068775791,0.239339752407153,0.258411843876178,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2018-09-21 16:30:00
0.954903008699299,0.957104427385659,0.958371221226085,0.959163159159835,0.951498212577928,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.225554106910039,0.37414030261348,0.266850068775791,0.255720053835801,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2018-09-21 17:00:00
0.952793134662691,0.954903008699299,0.957104427385659,0.958371221226085,0.959163159159835,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.29986962190352,0.182943603851444,0.37414030261348,0.282637954239569,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2018-09-21 17:30:00
0.95317951445536,0.952793134662691,0.954903008699299,0.957104427385659,0.958371221226085,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.265971316818774,0.261348005502063,0.182943603851444,0.387617765814266,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2018-09-21 18:00:00
0.949882117085096,0.95317951445536,0.952793134662691,0.954903008699299,0.957104427385659,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.354628422425033,0.225584594222834,0.261348005502063,0.200538358008075,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2018-09-21 18:30:00
0.944283829328042,0.949882117085096,0.95317951445536,0.952793134662691,0.954903008699299,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.281616688396349,0.319119669876204,0.225584594222834,0.277254374158816,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2018-09-21 19:00:00
0.941489927531414,0.944283829328042,0.949882117085096,0.95317951445536,0.952793134662691,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.295958279009126,0.242090784044017,0.319119669876204,0.242261103633917,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2018-09-21 19:30:00
0.914732295827303,0.941489927531414,0.944283829328042,0.949882117085096,0.95317951445536,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.288135593220339,0.295735900962861,0.279229711141678,0.293405114401077,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2018-09-24 13:30:00
0.926354886387464,0.914732295827303,0.941489927531414,0.944283829328042,0.949882117085096,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.350717079530639,0.248968363136176,0.295735900962861,0.294751009421265,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2018-09-24 14:00:00
0.922747566906865,0.926354886387464,0.914732295827303,0.941489927531414,0.944283829328042,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.361147327249022,0.314993122420908,0.248968363136176,0.310901749663526,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2018-09-24 14:30:00
0.924034817652263,0.922747566906865,0.926354886387464,0.914732295827303,0.941489927531414,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.247718383311604,0.325997248968363,0.314993122420908,0.26514131897712,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2018-09-24 15:00:00
0.935093564769118,0.924034817652263,0.922747566906865,0.926354886387464,0.914732295827303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.30638852672751,0.206327372764787,0.325997248968363,0.329744279946164,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2018-09-24 15:30:00
0.932990339226627,0.935093564769118,0.924034817652263,0.922747566906865,0.926354886387464,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290743155149935,0.268225584594223,0.206327372764787,0.340511440107672,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018-09-24 16:00:00
0.929117591404009,0.932990339226627,0.935093564769118,0.924034817652263,0.922747566906865,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.29986962190352,0.25171939477304,0.268225584594223,0.223418573351279,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2018-09-24 16:30:00
0.928615885809556,0.929117591404009,0.932990339226627,0.935093564769118,0.924034817652263,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.30638852672751,0.261348005502063,0.25171939477304,0.283983849259758,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2018-09-24 17:00:00
0.931681608731007,0.928615885809556,0.929117591404009,0.932990339226627,0.935093564769118,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.320730117340287,0.268225584594223,0.261348005502063,0.267833109017497,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2018-09-24 17:30:00
0.940680856939749,0.931681608731007,0.928615885809556,0.929117591404009,0.932990339226627,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.397653194263364,0.283356258596974,0.268225584594223,0.277254374158816,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2018-09-24 18:00:00
0.937853456961229,0.940680856939749,0.931681608731007,0.928615885809556,0.929117591404009,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.179921773142112,0.364511691884457,0.283356258596974,0.283983849259758,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2018-09-24 18:30:00
0.938242649578332,0.937853456961229,0.940680856939749,0.931681608731007,0.928615885809556,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.295958279009126,0.134800550206327,0.364511691884457,0.29878869448183,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2018-09-24 19:00:00
0.941617783187493,0.938242649578332,0.937853456961229,0.940680856939749,0.931681608731007,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.358539765319426,0.257221458046768,0.134800550206327,0.378196500672948,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2018-09-24 19:30:00
0.946796704392609,0.941617783187493,0.938242649578332,0.937853456961229,0.940680856939749,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.305084745762712,0.298486932599725,0.283356258596974,0.32436069986541,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2018-09-25 13:30:00
0.944462827246552,0.946796704392609,0.941617783187493,0.938242649578332,0.937853456961229,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.33116036505867,0.266850068775791,0.298486932599725,0.29878869448183,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2018-09-25 14:00:00
0.940557859798602,0.944462827246552,0.946796704392609,0.941617783187493,0.938242649578332,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.329856584093872,0.294360385144429,0.266850068775791,0.313593539703903,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2018-09-25 14:30:00
0.935845611738172,0.940557859798602,0.944462827246552,0.946796704392609,0.941617783187493,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.29986962190352,0.292984869325997,0.294360385144429,0.282637954239569,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2018-09-25 15:00:00
0.94970951194939,0.935845611738172,0.940557859798602,0.944462827246552,0.946796704392609,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.254237288135593,0.261348005502063,0.292984869325997,0.309555854643338,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2018-09-25 15:30:00
0.951868993980556,0.94970951194939,0.935845611738172,0.940557859798602,0.944462827246552,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.311603650586701,0.213204951856946,0.261348005502063,0.308209959623149,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2018-09-25 16:00:00
0.951340950120951,0.951868993980556,0.94970951194939,0.935845611738172,0.940557859798602,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.301173402868318,0.273727647867951,0.213204951856946,0.277254374158816,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2018-09-25 16:30:00
0.947484567822311,0.951340950120951,0.951868993980556,0.94970951194939,0.935845611738172,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.443285528031291,0.262723521320495,0.273727647867951,0.230148048452221,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2018-09-25 17:00:00
0.94958037773675,0.947484567822311,0.951340950120951,0.951868993980556,0.94970951194939,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.328552803129074,0.412654745529574,0.262723521320495,0.289367429340511,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2018-09-25 17:30:00
0.948601770545125,0.94958037773675,0.947484567822311,0.951340950120951,0.951868993980556,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.247718383311604,0.291609353507565,0.412654745529574,0.278600269179004,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2018-09-25 18:00:00
0.951698434535347,0.948601770545125,0.94958037773675,0.947484567822311,0.951340950120951,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.225554106910039,0.206327372764787,0.291609353507565,0.425302826379542,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2018-09-25 18:30:00
